area,sub_area,age_group,season,week,percent_i,num_influenza_deaths,total_deaths,percent_complete,state
State,New Hampshire,All,2022-23,24,0.0,0,253,> 100%,New Hampshire
State,New Hampshire,All,2022-23,25,0.0,0,241,> 100%,New Hampshire
State,New Hampshire,All,2022-23,26,0.416667,1,240,> 100%,New Hampshire
State,New Hampshire,All,2022-23,27,0.0,0,283,> 100%,New Hampshire
State,New Hampshire,All,2022-23,28,0.0,0,260,> 100%,New Hampshire
State,New Hampshire,All,2022-23,29,0.0,0,245,> 100%,New Hampshire
State,New Hampshire,All,2022-23,30,0.0,0,250,> 100%,New Hampshire
State,New Hampshire,All,2022-23,31,0.0,0,241,> 100%,New Hampshire
State,New Hampshire,All,2022-23,32,0.0,0,286,> 100%,New Hampshire
State,New Hampshire,All,2022-23,33,0.0,0,259,> 100%,New Hampshire
State,New Hampshire,All,2022-23,34,0.0,0,234,> 100%,New Hampshire
State,New Hampshire,All,2022-23,35,0.0,0,247,> 100%,New Hampshire
State,New Hampshire,All,2022-23,36,0.0,0,272,> 100%,New Hampshire
State,New Hampshire,All,2022-23,37,0.0,0,240,> 100%,New Hampshire
State,New Hampshire,All,2022-23,38,0.0,0,277,> 100%,New Hampshire
State,New Hampshire,All,2022-23,39,0.0,0,261,> 100%,New Hampshire
State,New Hampshire,All,2023-24,40,0.0,0,292,> 100%,New Hampshire
State,New Hampshire,All,2023-24,41,0.0,0,279,> 100%,New Hampshire
State,New Hampshire,All,2023-24,42,0.687285,2,291,> 100%,New Hampshire
State,New Hampshire,All,2023-24,43,0.0,0,276,> 100%,New Hampshire
State,New Hampshire,All,2023-24,44,0.0,0,254,> 100%,New Hampshire
State,New Hampshire,All,2023-24,45,0.0,0,264,> 100%,New Hampshire
State,New Hampshire,All,2023-24,46,0.0,0,281,> 100%,New Hampshire
State,New Hampshire,All,2023-24,47,0.0,0,282,> 100%,New Hampshire
State,New Hampshire,All,2023-24,48,0.353357,1,283,> 100%,New Hampshire
State,New Hampshire,All,2023-24,49,0.0,0,295,> 100%,New Hampshire
State,New Hampshire,All,2023-24,50,0.775194,2,258,> 100%,New Hampshire
State,New Hampshire,All,2023-24,51,0.0,0,288,> 100%,New Hampshire
State,New Hampshire,All,2023-24,52,1.3986,4,286,> 100%,New Hampshire
State,New Hampshire,All,2023-24,1,1.90476,6,315,> 100%,New Hampshire
State,New Hampshire,All,2023-24,2,1.5674,5,319,> 100%,New Hampshire
State,New Hampshire,All,2023-24,3,1.27796,4,313,> 100%,New Hampshire
State,New Hampshire,All,2023-24,4,1.27796,4,313,> 100%,New Hampshire
State,New Hampshire,All,2023-24,5,0.0,0,292,> 100%,New Hampshire
State,New Hampshire,All,2023-24,6,2.60223,7,269,> 100%,New Hampshire
State,New Hampshire,All,2023-24,7,0.373134,1,268,> 100%,New Hampshire
State,New Hampshire,All,2023-24,8,1.0453,3,287,> 100%,New Hampshire
State,New Hampshire,All,2023-24,9,1.19522,3,251,> 100%,New Hampshire
State,New Hampshire,All,2023-24,10,1.41343,4,283,> 100%,New Hampshire
State,New Hampshire,All,2023-24,11,0.78125,2,256,> 100%,New Hampshire
State,New Hampshire,All,2023-24,12,0.694444,2,288,> 100%,New Hampshire
State,New Hampshire,All,2023-24,13,0.384615,1,260,> 100%,New Hampshire
State,New Hampshire,All,2023-24,14,0.0,0,286,> 100%,New Hampshire
State,New Hampshire,All,2023-24,15,0.732601,2,273,> 100%,New Hampshire
State,New Hampshire,All,2023-24,16,0.387597,1,258,> 100%,New Hampshire
State,New Hampshire,All,2023-24,17,0.0,0,260,> 100%,New Hampshire
State,New Hampshire,All,2023-24,18,0.355872,1,281,> 100%,New Hampshire
State,New Hampshire,All,2023-24,19,0.0,0,277,> 100%,New Hampshire
State,New Hampshire,All,2023-24,20,0.0,0,257,> 100%,New Hampshire
State,New Hampshire,All,2023-24,21,0.0,0,261,> 100%,New Hampshire
State,New Hampshire,All,2023-24,22,0.3861,1,259,> 100%,New Hampshire
State,New Hampshire,All,2023-24,23,0.0,0,263,> 100%,New Hampshire
State,New Hampshire,All,2023-24,24,0.0,0,234,> 100%,New Hampshire
State,New Hampshire,All,2023-24,25,0.0,0,240,> 100%,New Hampshire
State,New Hampshire,All,2023-24,26,0.0,0,266,> 100%,New Hampshire
State,New Hampshire,All,2023-24,27,0.0,0,222,> 100%,New Hampshire
State,New Hampshire,All,2023-24,28,0.0,0,241,> 100%,New Hampshire
State,New Hampshire,All,2023-24,29,0.0,0,251,> 100%,New Hampshire
State,New Hampshire,All,2023-24,30,0.0,0,239,> 100%,New Hampshire
State,New Hampshire,All,2023-24,31,0.0,0,253,> 100%,New Hampshire
State,New Hampshire,All,2023-24,32,0.0,0,272,> 100%,New Hampshire
State,New Hampshire,All,2023-24,33,0.0,0,253,> 100%,New Hampshire
State,New Hampshire,All,2023-24,34,0.0,0,241,> 100%,New Hampshire
State,New Hampshire,All,2023-24,35,0.0,0,262,> 100%,New Hampshire
State,New Hampshire,All,2023-24,36,0.0,0,291,> 100%,New Hampshire
State,New Hampshire,All,2023-24,37,0.0,0,259,> 100%,New Hampshire
State,New Hampshire,All,2023-24,38,0.0,0,258,> 100%,New Hampshire
State,New Hampshire,All,2023-24,39,0.0,0,284,> 100%,New Hampshire
State,New Hampshire,All,2024-25,40,0.0,0,222,> 100%,New Hampshire
State,New Hampshire,All,2024-25,41,0.0,0,277,> 100%,New Hampshire
State,New Hampshire,All,2024-25,42,0.0,0,268,> 100%,New Hampshire
State,New Hampshire,All,2024-25,43,0.0,0,283,> 100%,New Hampshire
State,New Hampshire,All,2024-25,44,0.0,0,261,> 100%,New Hampshire
State,New Hampshire,All,2024-25,45,0.0,0,273,> 100%,New Hampshire
State,New Hampshire,All,2024-25,46,0.0,0,285,> 100%,New Hampshire
State,New Hampshire,All,2024-25,47,0.0,0,252,> 100%,New Hampshire
State,New Hampshire,All,2024-25,48,0.0,0,235,> 100%,New Hampshire
State,New Hampshire,All,2024-25,49,0.383142,1,261,> 100%,New Hampshire
State,New Hampshire,All,2024-25,50,0.0,0,268,> 100%,New Hampshire
State,New Hampshire,All,2024-25,51,0.0,0,291,> 100%,New Hampshire
State,New Hampshire,All,2024-25,52,0.346021,1,289,> 100%,New Hampshire
State,New Hampshire,All,2024-25,1,1.36986,4,292,> 100%,New Hampshire
State,New Hampshire,All,2024-25,2,0.84507,3,355,> 100%,New Hampshire
State,New Hampshire,All,2024-25,3,0.711744,2,281,> 100%,New Hampshire
State,New Hampshire,All,2024-25,4,1.31148,4,305,> 100%,New Hampshire
State,New Hampshire,All,2024-25,5,3.02115,10,331,> 100%,New Hampshire
State,New Hampshire,All,2024-25,6,1.96078,6,306,> 100%,New Hampshire
State,New Hampshire,All,2024-25,7,2.48447,8,322,> 100%,New Hampshire
State,New Hampshire,All,2024-25,8,3.62538,12,331,> 100%,New Hampshire
State,New Hampshire,All,2024-25,9,3.367,10,297,> 100%,New Hampshire
State,New Hampshire,All,2024-25,10,1.79211,5,279,> 100%,New Hampshire
State,New Hampshire,All,2024-25,11,2.16606,6,277,> 100%,New Hampshire
State,New Hampshire,All,2024-25,12,1.03448,3,290,> 100%,New Hampshire
State,New Hampshire,All,2024-25,13,2.02703,6,296,> 100%,New Hampshire
State,New Hampshire,All,2024-25,14,0.416667,1,240,> 100%,New Hampshire
State,New Hampshire,All,2024-25,15,0.724638,2,276,> 100%,New Hampshire
State,New Hampshire,All,2024-25,16,0.436681,1,229,> 100%,New Hampshire
State,New Hampshire,All,2024-25,17,1.13208,3,265,> 100%,New Hampshire
State,New Hampshire,All,2024-25,18,0.0,0,263,> 100%,New Hampshire
State,New Hampshire,All,2024-25,19,0.0,0,252,> 100%,New Hampshire
State,New Hampshire,All,2024-25,20,0.0,0,264,> 100%,New Hampshire
State,New Hampshire,All,2024-25,21,0.401606,1,249,> 100%,New Hampshire
State,New Hampshire,All,2024-25,22,0.396825,1,252,> 100%,New Hampshire
State,New Hampshire,All,2024-25,23,0.0,0,235,> 100%,New Hampshire
State,New Hampshire,All,2024-25,24,0.0,0,273,> 100%,New Hampshire
State,New Hampshire,All,2024-25,25,0.0,0,243,> 100%,New Hampshire
State,New Hampshire,All,2024-25,26,0.0,0,253,> 100%,New Hampshire
State,New Hampshire,All,2024-25,27,0.0,0,235,> 100%,New Hampshire
State,New Hampshire,All,2024-25,28,0.0,0,243,> 100%,New Hampshire
State,New Hampshire,All,2024-25,29,0.0,0,262,> 100%,New Hampshire
State,New Hampshire,All,2024-25,30,0.0,0,265,> 100%,New Hampshire
State,New Hampshire,All,2024-25,31,0.0,0,256,> 100%,New Hampshire
State,New Hampshire,All,2024-25,32,0.0,0,249,> 100%,New Hampshire
State,New Hampshire,All,2024-25,33,0.0,0,228,> 100%,New Hampshire
State,New Hampshire,All,2024-25,34,0.0,0,250,> 100%,New Hampshire
State,New Hampshire,All,2024-25,35,0.0,0,219,> 100%,New Hampshire
State,New Hampshire,All,2024-25,36,0.0,0,220,> 100%,New Hampshire
State,New Hampshire,All,2024-25,37,0.0,0,226,> 100%,New Hampshire
State,New Hampshire,All,2024-25,38,0.0,0,200,> 100%,New Hampshire
State,Rhode Island,All,2020-21,40,0.0,0,207,> 100%,Rhode Island
State,Rhode Island,All,2020-21,41,0.0,0,210,> 100%,Rhode Island
State,Rhode Island,All,2020-21,42,0.0,0,200,> 100%,Rhode Island
State,Rhode Island,All,2020-21,43,0.0,0,194,> 100%,Rhode Island
State,Rhode Island,All,2020-21,44,0.0,0,201,> 100%,Rhode Island
State,Rhode Island,All,2020-21,45,0.0,0,228,> 100%,Rhode Island
State,Rhode Island,All,2020-21,46,0.0,0,227,> 100%,Rhode Island
State,Rhode Island,All,2020-21,47,0.0,0,224,> 100%,Rhode Island
State,Rhode Island,All,2020-21,48,0.0,0,259,> 100%,Rhode Island
State,Rhode Island,All,2020-21,49,0.0,0,281,> 100%,Rhode Island
State,Rhode Island,All,2020-21,50,0.0,0,318,> 100%,Rhode Island
State,Rhode Island,All,2020-21,51,0.0,0,331,> 100%,Rhode Island
State,Rhode Island,All,2020-21,52,0.0,0,297,> 100%,Rhode Island
State,Rhode Island,All,2020-21,53,0.358423,1,279,> 100%,Rhode Island
State,Rhode Island,All,2020-21,1,0.0,0,285,> 100%,Rhode Island
State,Rhode Island,All,2020-21,2,0.0,0,286,> 100%,Rhode Island
State,Rhode Island,All,2020-21,3,0.0,0,304,> 100%,Rhode Island
State,Rhode Island,All,2020-21,4,0.0,0,251,> 100%,Rhode Island
State,Rhode Island,All,2020-21,5,0.0,0,260,> 100%,Rhode Island
State,Rhode Island,All,2020-21,6,0.0,0,248,> 100%,Rhode Island
State,Rhode Island,All,2020-21,7,0.0,0,220,> 100%,Rhode Island
State,Rhode Island,All,2020-21,8,0.0,0,217,> 100%,Rhode Island
State,Rhode Island,All,2020-21,9,0.0,0,208,> 100%,Rhode Island
State,Rhode Island,All,2020-21,10,0.0,0,235,> 100%,Rhode Island
State,Rhode Island,All,2020-21,11,0.0,0,206,> 100%,Rhode Island
State,Rhode Island,All,2020-21,12,0.0,0,202,> 100%,Rhode Island
State,Rhode Island,All,2020-21,13,0.0,0,181,> 100%,Rhode Island
State,Rhode Island,All,2020-21,14,0.0,0,199,> 100%,Rhode Island
State,Rhode Island,All,2020-21,15,0.0,0,187,> 100%,Rhode Island
State,Rhode Island,All,2020-21,16,0.0,0,190,> 100%,Rhode Island
State,Rhode Island,All,2020-21,17,0.0,0,202,> 100%,Rhode Island
State,Rhode Island,All,2020-21,18,0.0,0,203,> 100%,Rhode Island
State,Rhode Island,All,2020-21,19,0.0,0,227,> 100%,Rhode Island
State,Rhode Island,All,2020-21,20,0.0,0,196,> 100%,Rhode Island
State,Rhode Island,All,2020-21,21,0.0,0,182,> 100%,Rhode Island
State,Rhode Island,All,2020-21,22,0.0,0,174,> 100%,Rhode Island
State,Rhode Island,All,2020-21,23,0.502513,1,199,> 100%,Rhode Island
State,Rhode Island,All,2020-21,24,0.0,0,163,> 100%,Rhode Island
State,Rhode Island,All,2020-21,25,0.0,0,189,> 100%,Rhode Island
State,Rhode Island,All,2020-21,26,0.0,0,183,> 100%,Rhode Island
State,Rhode Island,All,2020-21,27,0.0,0,177,> 100%,Rhode Island
State,Rhode Island,All,2020-21,28,0.0,0,185,> 100%,Rhode Island
State,Rhode Island,All,2020-21,29,0.0,0,178,> 100%,Rhode Island
State,Rhode Island,All,2020-21,30,0.0,0,178,> 100%,Rhode Island
State,Rhode Island,All,2020-21,31,0.0,0,219,> 100%,Rhode Island
State,Rhode Island,All,2020-21,32,0.0,0,188,> 100%,Rhode Island
State,Rhode Island,All,2020-21,33,0.0,0,205,> 100%,Rhode Island
State,Rhode Island,All,2020-21,34,0.0,0,210,> 100%,Rhode Island
State,Rhode Island,All,2020-21,35,0.0,0,199,> 100%,Rhode Island
State,Rhode Island,All,2020-21,36,0.0,0,204,> 100%,Rhode Island
State,Rhode Island,All,2020-21,37,0.0,0,195,> 100%,Rhode Island
State,Rhode Island,All,2020-21,38,0.0,0,219,> 100%,Rhode Island
State,Rhode Island,All,2020-21,39,0.0,0,199,> 100%,Rhode Island
State,Rhode Island,All,2021-22,40,0.0,0,214,> 100%,Rhode Island
State,Rhode Island,All,2021-22,41,0.0,0,225,> 100%,Rhode Island
State,Rhode Island,All,2021-22,42,0.0,0,203,> 100%,Rhode Island
State,Rhode Island,All,2021-22,43,0.0,0,202,> 100%,Rhode Island
State,Rhode Island,All,2021-22,44,0.0,0,205,> 100%,Rhode Island
State,Rhode Island,All,2021-22,45,0.0,0,211,> 100%,Rhode Island
State,Rhode Island,All,2021-22,46,0.0,0,248,> 100%,Rhode Island
State,Rhode Island,All,2021-22,47,0.0,0,245,> 100%,Rhode Island
State,Rhode Island,All,2021-22,48,0.0,0,260,> 100%,Rhode Island
State,Rhode Island,All,2021-22,49,0.0,0,246,> 100%,Rhode Island
State,Rhode Island,All,2021-22,50,0.0,0,238,> 100%,Rhode Island
State,Rhode Island,All,2021-22,51,0.35461,1,282,> 100%,Rhode Island
State,Rhode Island,All,2021-22,52,0.364964,1,274,> 100%,Rhode Island
State,Rhode Island,All,2021-22,1,0.0,0,262,> 100%,Rhode Island
State,Rhode Island,All,2021-22,2,0.0,0,277,> 100%,Rhode Island
State,Rhode Island,All,2021-22,3,0.0,0,291,> 100%,Rhode Island
State,Rhode Island,All,2021-22,4,0.0,0,271,> 100%,Rhode Island
State,Rhode Island,All,2021-22,5,0.0,0,253,> 100%,Rhode Island
State,Rhode Island,All,2021-22,6,0.408163,1,245,> 100%,Rhode Island
State,Rhode Island,All,2021-22,7,0.0,0,208,> 100%,Rhode Island
State,Rhode Island,All,2021-22,8,0.0,0,232,> 100%,Rhode Island
State,Rhode Island,All,2021-22,9,0.0,0,213,> 100%,Rhode Island
State,Rhode Island,All,2021-22,10,0.0,0,196,> 100%,Rhode Island
State,Rhode Island,All,2021-22,11,0.0,0,203,> 100%,Rhode Island
State,Rhode Island,All,2021-22,12,0.0,0,187,> 100%,Rhode Island
State,Rhode Island,All,2021-22,13,0.571429,1,175,> 100%,Rhode Island
State,Rhode Island,All,2021-22,14,0.0,0,207,> 100%,Rhode Island
State,Rhode Island,All,2021-22,15,0.0,0,172,> 100%,Rhode Island
State,Rhode Island,All,2021-22,16,0.0,0,173,> 100%,Rhode Island
State,Rhode Island,All,2021-22,17,0.0,0,203,> 100%,Rhode Island
State,Rhode Island,All,2021-22,18,0.0,0,205,> 100%,Rhode Island
State,Rhode Island,All,2021-22,19,0.0,0,211,> 100%,Rhode Island
State,Rhode Island,All,2021-22,20,1.12994,2,177,> 100%,Rhode Island
State,Rhode Island,All,2021-22,21,0.568182,1,176,> 100%,Rhode Island
State,Rhode Island,All,2021-22,22,0.0,0,199,> 100%,Rhode Island
State,Rhode Island,All,2021-22,23,0.543478,1,184,> 100%,Rhode Island
State,Rhode Island,All,2021-22,24,0.534759,1,187,> 100%,Rhode Island
State,Rhode Island,All,2021-22,25,0.0,0,181,> 100%,Rhode Island
State,Rhode Island,All,2021-22,26,0.0,0,194,> 100%,Rhode Island
State,Rhode Island,All,2021-22,27,0.0,0,199,> 100%,Rhode Island
State,Rhode Island,All,2021-22,28,0.0,0,202,> 100%,Rhode Island
State,Rhode Island,All,2021-22,29,0.0,0,203,> 100%,Rhode Island
State,Rhode Island,All,2021-22,30,0.0,0,190,> 100%,Rhode Island
State,Rhode Island,All,2021-22,31,0.0,0,198,> 100%,Rhode Island
State,Rhode Island,All,2021-22,32,0.0,0,195,> 100%,Rhode Island
State,Rhode Island,All,2021-22,33,0.0,0,168,> 100%,Rhode Island
State,Rhode Island,All,2021-22,34,0.0,0,201,> 100%,Rhode Island
State,Rhode Island,All,2021-22,35,0.0,0,153,> 100%,Rhode Island
State,Rhode Island,All,2021-22,36,0.0,0,180,> 100%,Rhode Island
State,Rhode Island,All,2021-22,37,0.0,0,190,> 100%,Rhode Island
State,Rhode Island,All,2021-22,38,0.0,0,172,> 100%,Rhode Island
State,Rhode Island,All,2021-22,39,0.0,0,183,> 100%,Rhode Island
State,Rhode Island,All,2022-23,40,0.0,0,204,> 100%,Rhode Island
State,Rhode Island,All,2022-23,41,0.0,0,223,> 100%,Rhode Island
State,Rhode Island,All,2022-23,42,0.0,0,202,> 100%,Rhode Island
State,Rhode Island,All,2022-23,43,0.0,0,206,> 100%,Rhode Island
State,Rhode Island,All,2022-23,44,0.0,0,201,> 100%,Rhode Island
State,Rhode Island,All,2022-23,45,0.0,0,211,> 100%,Rhode Island
State,Rhode Island,All,2022-23,46,0.0,0,205,> 100%,Rhode Island
State,Rhode Island,All,2022-23,47,0.0,0,240,> 100%,Rhode Island
State,Rhode Island,All,2022-23,48,1.07527,2,186,> 100%,Rhode Island
State,Rhode Island,All,2022-23,49,0.442478,1,226,> 100%,Rhode Island
State,Rhode Island,All,2022-23,50,1.97044,4,203,> 100%,Rhode Island
State,Rhode Island,All,2022-23,51,2.33645,5,214,> 100%,Rhode Island
State,Rhode Island,All,2022-23,52,1.36364,3,220,> 100%,Rhode Island
State,Rhode Island,All,2022-23,1,1.19048,3,252,> 100%,Rhode Island
State,Rhode Island,All,2022-23,2,2.64317,6,227,> 100%,Rhode Island
State,Rhode Island,All,2022-23,3,0.42735,1,234,> 100%,Rhode Island
State,Rhode Island,All,2022-23,4,1.41509,3,212,> 100%,Rhode Island
State,Rhode Island,All,2022-23,5,0.0,0,210,> 100%,Rhode Island
State,Rhode Island,All,2022-23,6,0.458716,1,218,> 100%,Rhode Island
State,Rhode Island,All,2022-23,7,0.0,0,214,> 100%,Rhode Island
State,Rhode Island,All,2022-23,8,0.0,0,196,> 100%,Rhode Island
State,Rhode Island,All,2022-23,9,0.0,0,197,> 100%,Rhode Island
State,Rhode Island,All,2022-23,10,0.0,0,196,> 100%,Rhode Island
State,Rhode Island,All,2022-23,11,0.0,0,215,> 100%,Rhode Island
State,Rhode Island,All,2022-23,12,0.0,0,212,> 100%,Rhode Island
State,Rhode Island,All,2022-23,13,0.0,0,195,> 100%,Rhode Island
State,Rhode Island,All,2022-23,14,0.0,0,197,> 100%,Rhode Island
State,Rhode Island,All,2022-23,15,0.0,0,238,> 100%,Rhode Island
State,Rhode Island,All,2022-23,16,0.0,0,205,> 100%,Rhode Island
State,Rhode Island,All,2022-23,17,0.0,0,204,> 100%,Rhode Island
State,Rhode Island,All,2022-23,18,0.0,0,192,> 100%,Rhode Island
State,Rhode Island,All,2022-23,19,0.0,0,166,> 100%,Rhode Island
State,Rhode Island,All,2022-23,20,0.0,0,205,> 100%,Rhode Island
State,Rhode Island,All,2022-23,21,0.0,0,185,> 100%,Rhode Island
State,Rhode Island,All,2022-23,22,0.0,0,190,> 100%,Rhode Island
State,Rhode Island,All,2022-23,23,0.0,0,189,> 100%,Rhode Island
State,Rhode Island,All,2022-23,24,0.0,0,191,> 100%,Rhode Island
State,Rhode Island,All,2022-23,25,0.0,0,177,> 100%,Rhode Island
State,Rhode Island,All,2022-23,26,0.0,0,190,> 100%,Rhode Island
State,Rhode Island,All,2022-23,27,0.0,0,185,> 100%,Rhode Island
State,Rhode Island,All,2022-23,28,0.571429,1,175,> 100%,Rhode Island
State,Rhode Island,All,2022-23,29,0.0,0,164,> 100%,Rhode Island
State,Rhode Island,All,2022-23,30,0.546448,1,183,> 100%,Rhode Island
State,Rhode Island,All,2022-23,31,0.0,0,176,> 100%,Rhode Island
State,Rhode Island,All,2022-23,32,0.0,0,191,> 100%,Rhode Island
State,Rhode Island,All,2022-23,33,0.0,0,163,> 100%,Rhode Island
State,Rhode Island,All,2022-23,34,0.0,0,146,> 100%,Rhode Island
State,Rhode Island,All,2022-23,35,0.0,0,180,> 100%,Rhode Island
State,Rhode Island,All,2022-23,36,0.0,0,193,> 100%,Rhode Island
State,Rhode Island,All,2022-23,37,0.0,0,192,> 100%,Rhode Island
State,Rhode Island,All,2022-23,38,0.0,0,185,> 100%,Rhode Island
State,Rhode Island,All,2022-23,39,0.0,0,207,> 100%,Rhode Island
State,Rhode Island,All,2023-24,40,0.0,0,219,> 100%,Rhode Island
State,Rhode Island,All,2023-24,41,0.0,0,209,> 100%,Rhode Island
State,Rhode Island,All,2023-24,42,0.497512,1,201,> 100%,Rhode Island
State,Rhode Island,All,2023-24,43,0.0,0,220,> 100%,Rhode Island
State,Rhode Island,All,2023-24,44,0.0,0,191,> 100%,Rhode Island
State,Rhode Island,All,2023-24,45,0.0,0,202,> 100%,Rhode Island
State,Rhode Island,All,2023-24,46,0.0,0,228,> 100%,Rhode Island
State,Rhode Island,All,2023-24,47,0.0,0,216,> 100%,Rhode Island
State,Rhode Island,All,2023-24,48,0.0,0,193,> 100%,Rhode Island
State,Rhode Island,All,2023-24,49,0.452489,1,221,> 100%,Rhode Island
State,Rhode Island,All,2023-24,50,1.42857,3,210,> 100%,Rhode Island
State,Rhode Island,All,2023-24,51,0.819672,2,244,> 100%,Rhode Island
State,Rhode Island,All,2023-24,52,1.89573,4,211,> 100%,Rhode Island
State,Rhode Island,All,2023-24,1,1.91388,4,209,> 100%,Rhode Island
State,Rhode Island,All,2023-24,2,1.70213,4,235,> 100%,Rhode Island
State,Rhode Island,All,2023-24,3,2.75229,6,218,> 100%,Rhode Island
State,Rhode Island,All,2023-24,4,0.434783,1,230,> 100%,Rhode Island
State,Rhode Island,All,2023-24,5,0.0,0,213,> 100%,Rhode Island
State,Rhode Island,All,2023-24,6,2.52101,6,238,> 100%,Rhode Island
State,Rhode Island,All,2023-24,7,0.934579,2,214,> 100%,Rhode Island
State,Rhode Island,All,2023-24,8,0.0,0,208,> 100%,Rhode Island
State,Rhode Island,All,2023-24,9,3.16742,7,221,> 100%,Rhode Island
State,Rhode Island,All,2023-24,10,1.0582,2,189,> 100%,Rhode Island
State,Rhode Island,All,2023-24,11,0.574713,1,174,> 100%,Rhode Island
State,Rhode Island,All,2023-24,12,1.50754,3,199,> 100%,Rhode Island
State,Rhode Island,All,2023-24,13,0.0,0,188,> 100%,Rhode Island
State,Rhode Island,All,2023-24,14,0.970874,2,206,> 100%,Rhode Island
State,Rhode Island,All,2023-24,15,0.0,0,211,> 100%,Rhode Island
State,Rhode Island,All,2023-24,16,1.28205,2,156,> 100%,Rhode Island
State,Rhode Island,All,2023-24,17,0.492611,1,203,> 100%,Rhode Island
State,Rhode Island,All,2023-24,18,0.0,0,157,> 100%,Rhode Island
State,Rhode Island,All,2023-24,19,0.552486,1,181,> 100%,Rhode Island
State,Rhode Island,All,2023-24,20,0.0,0,195,> 100%,Rhode Island
State,Rhode Island,All,2023-24,21,0.0,0,177,> 100%,Rhode Island
State,Rhode Island,All,2023-24,22,0.0,0,188,> 100%,Rhode Island
State,Rhode Island,All,2023-24,23,0.0,0,189,> 100%,Rhode Island
State,Rhode Island,All,2023-24,24,0.0,0,200,> 100%,Rhode Island
State,Rhode Island,All,2023-24,25,0.0,0,184,> 100%,Rhode Island
State,Rhode Island,All,2023-24,26,0.0,0,175,> 100%,Rhode Island
State,Rhode Island,All,2023-24,27,0.0,0,195,> 100%,Rhode Island
State,Rhode Island,All,2023-24,28,0.0,0,175,> 100%,Rhode Island
State,Rhode Island,All,2023-24,29,0.0,0,220,> 100%,Rhode Island
State,Rhode Island,All,2023-24,30,0.0,0,190,> 100%,Rhode Island
State,Rhode Island,All,2023-24,31,0.0,0,204,> 100%,Rhode Island
State,Rhode Island,All,2023-24,32,0.0,0,205,> 100%,Rhode Island
State,Rhode Island,All,2023-24,33,0.0,0,188,> 100%,Rhode Island
State,Rhode Island,All,2023-24,34,0.0,0,187,> 100%,Rhode Island
State,Rhode Island,All,2023-24,35,0.0,0,193,> 100%,Rhode Island
State,Rhode Island,All,2023-24,36,0.0,0,207,> 100%,Rhode Island
State,Rhode Island,All,2023-24,37,0.0,0,182,> 100%,Rhode Island
State,Rhode Island,All,2023-24,38,0.0,0,179,> 100%,Rhode Island
State,Rhode Island,All,2023-24,39,0.0,0,165,> 100%,Rhode Island
State,Rhode Island,All,2024-25,40,0.0,0,204,> 100%,Rhode Island
State,Rhode Island,All,2024-25,41,0.0,0,176,> 100%,Rhode Island
State,Rhode Island,All,2024-25,42,0.0,0,205,> 100%,Rhode Island
State,Rhode Island,All,2024-25,43,0.478469,1,209,> 100%,Rhode Island
State,Rhode Island,All,2024-25,44,0.0,0,184,> 100%,Rhode Island
State,Rhode Island,All,2024-25,45,0.0,0,176,> 100%,Rhode Island
State,Rhode Island,All,2024-25,46,0.0,0,176,> 100%,Rhode Island
State,Rhode Island,All,2024-25,47,0.469484,1,213,> 100%,Rhode Island
State,Rhode Island,All,2024-25,48,0.0,0,199,> 100%,Rhode Island
State,Rhode Island,All,2024-25,49,0.0,0,198,> 100%,Rhode Island
State,Rhode Island,All,2024-25,50,0.0,0,193,> 100%,Rhode Island
State,Rhode Island,All,2024-25,51,0.0,0,237,> 100%,Rhode Island
State,Rhode Island,All,2024-25,52,0.492611,1,203,> 100%,Rhode Island
State,Rhode Island,All,2024-25,1,0.888889,2,225,> 100%,Rhode Island
State,Rhode Island,All,2024-25,2,0.961538,2,208,> 100%,Rhode Island
State,Rhode Island,All,2024-25,3,1.7094,4,234,> 100%,Rhode Island
State,Rhode Island,All,2024-25,4,3.53982,8,226,> 100%,Rhode Island
State,Rhode Island,All,2024-25,5,2.86885,7,244,> 100%,Rhode Island
State,Rhode Island,All,2024-25,6,0.881057,2,227,> 100%,Rhode Island
State,Rhode Island,All,2024-25,7,3.2,8,250,> 100%,Rhode Island
State,Rhode Island,All,2024-25,8,3.68664,8,217,> 100%,Rhode Island
State,Rhode Island,All,2024-25,9,1.33333,3,225,> 100%,Rhode Island
State,Rhode Island,All,2024-25,10,2.29358,5,218,> 100%,Rhode Island
State,Rhode Island,All,2024-25,11,0.540541,1,185,> 100%,Rhode Island
State,Rhode Island,All,2024-25,12,0.502513,1,199,> 100%,Rhode Island
State,Rhode Island,All,2024-25,13,0.943396,2,212,> 100%,Rhode Island
State,Rhode Island,All,2024-25,14,1.05263,2,190,> 100%,Rhode Island
State,Rhode Island,All,2024-25,15,0.0,0,189,> 100%,Rhode Island
State,Rhode Island,All,2024-25,16,0.0,0,173,> 100%,Rhode Island
State,Rhode Island,All,2024-25,17,0.558659,1,179,> 100%,Rhode Island
State,Rhode Island,All,2024-25,18,0.0,0,176,> 100%,Rhode Island
State,Rhode Island,All,2024-25,19,0.0,0,169,> 100%,Rhode Island
State,Rhode Island,All,2024-25,20,0.512821,1,195,> 100%,Rhode Island
State,Rhode Island,All,2024-25,21,0.0,0,171,> 100%,Rhode Island
State,Rhode Island,All,2024-25,22,0.0,0,216,> 100%,Rhode Island
State,Rhode Island,All,2024-25,23,0.0,0,185,> 100%,Rhode Island
